5000 10000
4810 2975 452.09
2594 2809 503.11
1847 935 148.05
4785 638 921.79
172 1287 489.24
3033 927 634.48
2853 2949 305.90
1760 4920 186.29
4202 647 464.17
2733 3411 429.29
4025 118 545.31
1131 851 675.50
2534 3697 383.24
3225 2480 353.57
4205 3887 860.56
185 367 186.68
1862 2779 390.92
3177 61 362.14
3715 4314 305.90
2051 239 718.35
1953 85 721.35
1166 4806 754.94
4386 4278 596.67
1078 3588 341.63
4926 3811 245.36
3352 303 216.00
281 835 572.17
2507 2816 487.91
4533 732 697.59
1648 90 463.06
4619 1833 408.53
458 2833 738.30
965 4987 434.02
4246 1032 575.21
4301 1298 631.05
2623 1254 890.93
2735 141 365.38
2412 2121 600.44
4419 3490 615.34
2061 4345 573.50
3653 413 730.79
1001 3935 480.68
1249 3508 572.59
3103 2134 476.51
4240 4751 293.01
2224 3859 733.21
2937 2682 205.77
3044 3902 123.71
4021 2290 920.22
1286 3322 542.72
4940 3909 145.12
4576 2675 466.72
4050 3340 981.21
1148 4821 271.07
1830 3210 539.00
4167 1836 268.26
4975 168 637.01
771 1224 771.62
3676 3874 851.87
4710 4268 1198.43
4977 1935 465.03
4479 2914 98.27
969 2523 498.12
3168 4991 130.60
1165 806 712.34
4665 1106 390.87
4715 4242 719.13
133 117 736.92
2582 2634 994.61
4939 765 257.13
2196 458 880.29
3953 2171 639.49
1978 4724 248.08
4748 2006 386.41
4950 4458 771.62
1274 1279 208.24
2745 2105 884.32
4194 67 151.42
980 3714 736.20
58 2145 568.21
4521 4723 55.90
4603 588 280.06
317 1089 496.47
2058 4252 703.89
75 3349 523.41
1369 2271 475.97
3807 322 743.21
4442 2137 630.89
1398 542 387.94
4143 2700 830.41
1353 1769 452.28
3979 4098 625.54
3874 4525 885.62
4165 4854 112.31
4592 575 681.69
3351 465 267.15
1651 2955 474.44
2405 3320 504.54
396 4463 149.68
2572 471 613.89
2812 293 308.76
2742 2971 437.86
1967 3536 698.46
108 3365 871.28
4079 4251 405.12
2417 432 476.67
1020 2749 537.40
882 1246 163.78
2274 1400 447.27
1100 3218 878.11
1975 804 275.97
3683 4978 99.73
3759 1089 423.96
3299 507 575.58
1904 2223 514.97
978 4717 410.03
2517 72 423.00
2688 836 485.05
4960 2797 629.94
4202 391 949.08
3400 1619 691.76
2175 773 332.52
4368 3058 777.72
2019 2995 430.04
810 4472 176.64
2565 4137 269.77
276 1249 727.91
4116 387 176.95
3690 3767 1079.73
894 594 160.90
990 3224 221.78
1663 4859 867.68
4648 4352 734.50
696 4608 553.83
3501 1250 428.80
1352 3253 451.08
4221 3527 655.99
4026 4942 372.15
1585 1046 251.79
2937 2395 353.48
1870 502 366.23
1533 2146 108.25
3103 2001 368.20
2533 3145 667.24
768 4779 325.12
3740 3110 414.17
4355 1755 784.89
2970 4003 667.88
2459 18 966.21
4963 2312 223.81
1268 1315 821.41
566 1841 495.10
4843 4592 616.03
1783 2780 47.51
1990 4720 335.64
1528 3860 435.30
1575 4413 549.42
1006 1030 540.05
1414 4891 305.95
4176 3534 479.29
4670 4268 999.17
1644 4025 394.35
1023 966 281.26
4380 4835 580.00
2336 696 342.01
2147 3604 577.89
3363 2713 874.65
446 3206 578.40
2306 2229 849.03
2339 648 335.66
3302 219 155.05
4509 1229 255.54
984 1867 715.48
3611 2398 37.80
1759 4139 252.36
2284 2781 302.63
3407 280 737.96
3159 783 650.48
1247 3891 445.93
1970 3583 847.07
4587 4117 336.55
3540 2951 500.74
1831 338 591.21
2509 489 21.19
3919 1200 519.01
1137 3573 572.75
1419 1998 785.87
1154 2403 764.41
3866 4766 648.84
1153 1977 661.71
3905 4789 885.23
1110 3665 351.34
70 4269 714.35
800 1317 329.43
3161 2770 599.34
1252 4100 465.45
1887 1144 725.85
2051 3718 109.02
1482 913 837.50
559 1754 653.05
3465 3049 424.05
327 4885 640.09
47 1482 584.00
3640 265 879.64
1248 1146 114.83
2242 1505 477.34
935 3353 309.08
170 1005 219.18
3974 2322 923.46
3674 2135 939.58
92 1279 798.00
2588 1980 422.97
2423 991 194.13
2050 258 485.85
1904 3962 964.95
2012 370 800.62
2011 2339 547.80
1607 2058 1000.61
173 1599 616.83
2324 2773 257.96
2745 918 1036.62
4279 33 201.79
4271 801 502.68
2390 3246 327.32
3124 1065 617.60
1733 4568 465.59
3696 4321 791.97
1548 1119 91.42
313 4951 447.48
2729 3569 950.84
3913 4741 723.40
291 924 339.40
3433 1898 780.32
4334 3606 319.01
4850 3010 881.00
1380 2595 752.37
3929 2011 157.00
3980 3200 490.97
4164 1371 634.04
2798 2288 414.98
3788 4532 371.13
1857 2484 79.31
3853 4757 589.65
4955 518 532.26
1060 2685 821.02
4088 4973 455.93
2426 731 122.02
2249 859 946.02
2630 2936 761.65
818 2480 621.83
946 3550 602.01
1427 4875 419.15
561 408 181.40
3076 4725 877.11
1779 2226 112.97
3366 1919 91.92
1758 1575 289.25
4403 1964 435.83
1332 710 922.27
2482 3745 232.56
3395 2922 319.42
3718 2174 761.55
6 2320 712.39
4385 2636 358.56
256 203 714.89
1468 1202 786.06
105 4247 290.74
2430 666 289.04
1007 1858 82.10
1744 2786 548.06
4084 1462 543.60
1057 843 489.12
3037 460 177.25
4159 721 525.68
1171 1641 485.22
4466 918 643.75
916 4537 394.74
4444 922 595.64
3209 3830 214.56
4910 3465 935.21
385 2730 169.76
1019 491 251.72
3329 3449 804.85
2509 4337 596.25
1659 4253 596.15
3475 744 686.39
2067 4533 515.54
1587 104 392.10
4993 746 192.82
826 2516 273.40
3739 1644 216.94
4787 1007 180.85
1181 4231 83.45
3281 4390 782.22
4413 4543 654.35
4207 4799 751.54
3625 1579 1064.42
1642 1955 478.62
1380 503 433.01
1292 3040 576.49
1109 4767 650.68
3784 3176 145.88
4300 1723 287.18
3281 646 444.34
3821 459 104.71
4514 3912 1019.95
2103 4301 983.76
4920 4637 647.78
3533 4553 710.45
379 4298 760.66
4097 939 298.33
4097 2722 797.12
2518 2091 499.74
1029 250 505.97
2595 2321 867.51
3290 3704 393.94
3441 3426 469.91
1880 4093 155.08
1501 161 183.81
4739 322 332.06
1972 4254 651.50
4235 4076 863.62
4907 507 320.63
65 4792 478.40
60 444 170.84
4091 509 148.60
2735 4540 556.94
4584 253 1034.07
1632 613 425.00
1856 579 193.31
4287 1498 660.29
4283 2728 558.46
4925 2515 77.79
1821 2778 366.00
4029 2913 618.22
3101 1001 100.44
3519 3688 716.98
1429 3426 913.92
4195 1494 221.40
4571 607 341.33
3291 3662 596.12
2469 1026 1068.56
4554 2053 339.70
2632 2538 334.02
2666 4488 433.76
3117 3305 791.40
2338 3752 494.98
1033 3615 326.83
1268 4207 603.62
1394 1649 989.07
2120 847 841.72
2650 639 715.07
4535 432 482.87
417 82 817.00
3278 4988 1049.30
2041 1569 196.24
2 4510 176.28
3948 4557 279.35
1563 2932 720.43
2095 582 931.87
3772 1565 702.32
3887 1110 706.55
317 1273 692.92
4726 2937 243.40
480 1120 273.70
4586 3952 333.80
1967 3589 819.66
4591 2854 556.94
4021 8 359.20
4288 2299 886.58
1349 1329 157.97
221 1351 720.54
840 4169 319.43
2260 3755 431.93
3453 708 689.02
689 2225 498.46
2273 929 672.22
3335 3942 577.60
2202 3061 446.01
3232 4034 552.37
533 2818 551.95
2986 2500 308.59
1407 3929 535.70
1706 1780 255.95
289 994 933.77
4080 1638 517.44
2324 653 190.04
4342 4516 616.42
4822 1602 502.20
3271 4627 774.45
2310 3961 505.10
1852 935 222.18
1242 187 632.28
4878 4796 379.30
4601 3110 701.14
3830 134 665.01
2280 3168 345.27
3987 40 652.15
3449 2045 513.53
1820 3738 488.17
3040 2252 665.22
1729 364 340.22
2905 1071 541.99
1232 4079 763.22
4025 4503 488.54
3706 1336 680.65
4816 558 128.57
3623 1058 475.38
2098 4853 508.77
2206 3051 665.26
2963 1036 754.90
4537 1596 990.05
556 3524 331.52
1636 357 208.24
1922 4808 195.89
4096 4962 883.68
3413 2177 751.48
1678 1318 730.30
4600 2910 119.40
1750 3625 397.06
3765 456 563.84
1313 3582 237.07
2367 4937 898.99
992 817 536.77
4790 4551 832.43
3868 4106 305.13
587 3405 536.40
702 2496 272.79
3282 3690 388.65
2853 204 447.93
4850 3301 707.47
166 3263 502.00
1830 3196 433.09
934 1430 87.32
1106 2684 355.97
56 4871 392.35
4492 2721 266.27
4805 3211 468.11
2658 2150 116.71
4028 3801 324.05
1701 2896 235.94
2907 3640 125.00
2654 4961 693.93
2488 2288 592.64
3 1694 346.36
2492 1205 431.12
4995 4010 107.56
4469 1826 265.38
2206 1755 796.57
3256 4664 969.89
791 4664 879.12
887 283 266.02
2386 2045 683.42
3495 1396 326.33
4195 3875 122.61
197 2248 269.22
1772 4456 349.48
2240 778 516.81
769 4729 288.27
3066 772 511.89
1423 1910 720.57
1978 2770 720.00
920 2799 555.21
4596 4478 894.41
4554 4205 417.54
494 345 625.82
221 1381 482.23
1980 2607 90.47
3426 1827 492.29
4004 3973 963.45
703 553 591.58
1221 3827 1018.54
10 4814 217.91
4605 2131 366.24
4543 4023 459.48
2904 966 927.24
933 1234 305.14
88 3205 479.09
385 4685 363.62
4035 1291 823.61
242 4529 348.53
2988 463 262.57
2262 1320 193.31
4423 689 670.80
3148 3427 83.86
1014 203 684.69
332 3588 264.47
4030 1694 461.46
3402 4987 725.66
3826 2945 756.11
4010 3082 258.09
263 1295 341.02
668 351 215.93
4500 1053 188.62
1388 4887 357.01
3696 2982 95.85
4416 1684 512.22
3446 1678 1153.08
3004 2869 658.78
3719 2504 209.60
2648 1086 361.86
2707 4332 382.38
4674 3089 580.89
1027 3076 724.86
3076 4853 537.11
1021 3438 568.69
2935 2636 428.82
4733 3603 401.62
4339 585 637.39
1008 728 894.93
472 4704 283.77
3710 4888 714.61
2740 3508 484.08
2919 744 520.46
2729 2990 960.78
4601 1729 274.88
4076 3660 503.48
1062 3750 565.44
1750 2089 973.75
1826 1178 525.98
1942 4199 212.68
4617 4877 760.72
3187 4350 564.12
4832 2527 602.66
4936 840 252.39
4607 408 360.69
544 3317 860.00
1649 3284 523.40
3178 920 97.33
380 907 300.53
3910 1333 670.40
2637 4339 469.35
4994 51 563.73
3089 1744 857.80
2140 1268 47.38
2922 434 454.36
1819 3891 333.13
1663 7 681.77
3242 1495 644.26
2534 4530 717.33
2335 3493 354.77
1290 4231 843.15
3162 2939 461.74
3867 1340 574.58
3859 4247 803.32
3600 4122 480.59
581 2589 524.73
3461 1927 300.53
2640 1550 270.02
23 1132 101.87
4170 4297 512.79
1566 990 482.89
3189 3229 330.12
2349 2783 275.41
1076 1235 505.49
2313 4763 831.17
4728 3603 164.91
3994 2890 886.61
2895 2861 316.36
583 3106 406.70
3460 4183 230.37
2228 393 788.53
1772 689 528.80
2320 764 766.84
3592 3695 1158.60
1896 2762 728.75
2993 3462 713.38
104 1182 855.93
3043 2453 525.52
317 4119 291.78
3688 3982 780.06
3882 3416 150.62
2585 4228 817.26
2659 1832 413.82
3441 3242 343.02
4939 1901 165.44
2425 2167 498.45
2295 549 414.59
4209 967 730.94
1313 2801 516.39
4663 4561 362.45
1915 4008 691.38
4375 2020 664.24
1542 2418 392.97
4473 1859 553.61
2889 4514 206.17
841 3123 239.03
4282 4778 625.21
2351 1941 989.67
1611 792 417.85
183 2902 847.26
2693 3960 851.61
1421 1340 239.42
861 630 639.20
3660 3526 532.41
4783 4675 350.18
3087 1699 30.59
3683 2462 520.19
3719 225 515.54
1232 4544 207.39
2084 4121 601.00
410 4277 564.16
2244 4693 781.31
4055 947 349.12
2986 2018 462.60
1739 4522 274.69
4920 785 662.62
4834 1342 821.22
3477 696 366.60
3324 3489 733.92
4222 3108 543.90
3164 2310 608.21
4807 3199 120.49
1124 4878 681.08
3424 2357 600.58
774 1860 413.73
2830 1185 414.88
1137 1427 456.71
2230 1545 762.53
2374 216 707.28
3563 466 558.27
4738 3484 864.47
2603 4573 387.54
1178 2432 378.85
269 4502 226.92
922 843 301.05
2610 438 302.54
3153 3769 423.81
3638 630 277.71
3647 3414 920.97
2987 774 373.52
275 817 299.45
1959 2764 446.52
3596 4189 1010.47
4309 971 829.03
757 4225 786.07
2789 496 652.23
4061 392 451.24
1421 239 85.43
2824 3042 541.11
1093 98 510.46
3885 56 860.00
537 3391 853.43
3825 527 666.18
4021 3825 157.81
3941 3360 896.19
4599 4216 220.24
4177 1558 815.25
3333 2774 286.92
2099 3994 425.72
97 2856 353.75
3219 2886 110.07
4704 2280 330.12
4630 1125 307.38
3871 3806 631.58
519 4965 735.77
3905 4405 581.55
1373 794 15.52
4148 198 649.73
1321 3169 587.39
4023 262 180.01
1529 4974 331.66
831 2058 559.09
2884 4164 686.33
1184 4983 301.00
4510 2633 806.49
4192 2730 571.81
519 3896 550.96
1362 1501 119.10
1374 1586 153.32
308 1893 471.52
2903 4213 689.05
2650 4276 253.40
7 1798 817.29
4474 1328 962.66
1319 4850 742.47
2942 4200 870.48
1176 3773 28.02
1259 4061 633.14
4289 3795 897.67
396 3800 601.98
1429 4588 953.13
2882 1948 541.50
4837 4244 176.48
4802 2563 412.04
830 110 985.00
808 3733 597.05
4323 4811 776.10
3009 682 620.79
2961 3836 207.24
3362 4281 637.73
38 1304 284.76
3481 1214 626.48
1430 1092 376.83
275 719 206.31
4888 672 707.27
871 1317 364.80
1612 3753 860.93
4617 2801 685.62
2998 4419 576.02
1716 180 429.19
4529 3877 323.64
266 204 442.54
3688 4627 1037.93
2238 1649 298.72
4815 1952 222.80
2282 4853 136.08
4609 764 304.44
2420 1039 262.91
3208 2695 423.49
3110 3096 417.34
4719 3982 204.86
765 2684 649.89
4087 1735 369.31
1837 3437 797.34
1154 3554 856.37
3618 2036 209.48
2431 236 621.77
3592 2471 775.15
1215 2183 146.73
4120 1031 125.16
4135 1403 423.14
2236 96 127.58
3519 4656 180.60
2487 1727 482.11
2352 1950 165.16
1176 3423 814.94
932 1941 1088.97
2459 1371 740.71
3676 4297 730.71
4809 1183 757.75
4203 4779 428.21
4571 1634 647.57
1367 4515 155.04
4105 2582 790.98
1698 4577 244.01
3613 2186 952.74
980 850 262.23
3634 851 719.70
1858 1122 805.28
2579 4210 335.60
3072 3755 982.40
3986 356 527.02
696 1445 560.76
1727 725 727.84
2094 2888 911.66
3260 1297 765.92
2667 2831 525.21
4283 4034 497.30
3698 4740 139.03
1617 397 614.47
4318 1582 798.95
3935 1650 260.10
3784 2569 77.62
2502 643 333.29
43 1433 474.37
1205 3115 122.38
188 191 776.56
3471 2236 500.06
2989 1551 241.12
4313 83 364.30
4439 2573 319.86
1381 2107 835.61
1756 2016 289.91
2493 455 599.47
1757 4110 833.13
852 2427 196.06
2045 1139 177.59
4077 829 348.23
60 2931 729.12
1472 104 43.93
4364 2678 632.79
3219 4552 689.01
4221 3043 365.17
3141 2210 587.27
4594 2454 275.96
3646 385 540.05
28 1379 285.11
3844 1784 429.61
3395 1338 648.75
2239 152 149.48
1800 4443 503.62
2579 3845 356.01
1934 3009 331.76
1027 1995 598.56
940 2499 618.00
2099 305 241.01
1529 1670 359.02
1209 751 473.79
4713 4350 983.18
4313 659 112.22
1805 2959 748.02
1045 3185 652.41
4338 1241 252.72
1321 2734 349.54
2579 4913 232.49
4238 732 780.84
708 3170 372.08
4577 2643 324.58
2531 604 148.06
990 3471 469.25
4456 3089 63.63
128 985 296.18
4759 2690 542.79
3088 825 335.86
2040 3754 482.18
1484 197 332.79
1713 3881 457.76
4734 2404 941.71
123 2408 216.30
1490 4054 830.28
2321 2080 405.63
4786 3029 486.80
250 716 100.32
2024 2781 527.46
1320 3014 552.90
2605 2128 266.48
1103 4085 877.18
3114 2215 562.48
1775 2554 831.42
3040 3816 764.23
1308 876 293.34
365 4374 559.47
1110 1452 70.58
1778 2585 454.46
3860 3268 387.01
1639 1181 624.79
348 2778 937.33
562 1951 450.82
3494 2587 621.70
1084 1166 405.89
601 3689 778.92
3295 3057 409.66
2775 2761 432.54
1624 4550 851.06
315 1016 517.00
4718 2976 445.19
1892 1436 799.10
2350 4354 653.43
2888 4128 199.97
1939 3100 1058.92
3748 3579 465.16
633 4096 866.53
2709 1195 532.52
2399 1203 258.92
134 3484 255.83
3721 2088 539.94
3525 2016 596.47
145 2652 841.72
4777 3121 431.28
3555 1445 79.91
4137 3273 362.33
4421 2381 744.10
1061 1771 3.00
1736 301 717.89
2251 3675 630.83
3401 999 534.42
3606 4034 458.65
1447 1315 244.10
1582 3847 773.13
3870 1716 572.66
3683 2592 994.44
3804 3560 218.80
960 301 957.51
1213 2090 800.38
3422 4768 385.19
3535 2559 433.38
4393 4308 260.99
4941 455 238.25
2431 3029 306.87
2108 4682 304.29
1704 510 692.57
681 311 506.39
896 2128 548.85
2978 3830 422.59
2327 1849 394.61
547 2362 627.40
4441 703 89.05
923 401 552.54
1005 2136 305.87
2491 779 768.35
1904 2378 160.11
4691 1297 449.67
3038 4632 384.52
3104 469 705.64
2661 213 981.66
151 717 576.59
2075 2184 492.18
1028 4323 61.03
665 359 316.80
3154 2992 848.04
2208 3701 369.82
1707 3001 619.72
4404 2630 437.45
4754 1761 815.91
4766 2246 642.20
2541 3022 448.00
976 2232 549.98
671 4015 146.70
3216 3776 445.66
836 2229 413.94
3989 988 764.66
2946 2416 120.81
3172 327 347.09
1739 3837 868.06
686 4893 272.94
3182 4246 806.02
4946 4889 758.15
2247 703 622.03
3871 2001 332.78
2464 3637 994.80
599 1357 359.20
3011 1576 169.58
3589 3682 546.24
1943 3157 478.30
2458 2779 68.15
386 2799 708.76
119 4685 347.05
1567 4644 320.41
1364 3307 607.55
4833 2050 451.07
4552 3015 188.94
1296 4499 379.26
4256 4895 616.37
1554 3127 742.04
1896 4018 132.19
3116 2496 786.98
376 2479 448.40
424 317 231.01
1162 3719 110.31
3475 4972 164.20
1498 213 357.19
4124 2970 562.09
4898 691 726.72
2614 1262 51.66
350 2447 669.51
4664 4903 983.85
1815 2312 806.21
754 1071 989.10
2207 2308 400.52
551 4104 812.21
1326 19 580.17
2952 3054 587.59
2499 4728 88.57
4724 13 594.73
3447 3199 610.68
1337 4945 896.33
4764 1813 537.83
2915 4663 850.28
2505 1881 455.34
2277 2855 248.92
4329 1942 637.77
4110 1144 595.86
4254 4864 336.93
3567 2814 990.45
2172 4118 597.94
1918 4851 515.99
490 1222 257.75
4257 4341 622.52
950 3981 503.39
706 4397 496.33
3532 2043 831.43
694 3297 271.71
3857 4962 759.50
4312 2714 1008.36
1843 1589 743.27
1921 1172 626.84
4883 1032 1016.53
3668 4138 532.18
2248 2236 123.22
1952 773 306.14
2706 222 464.76
624 3196 437.82
2796 4881 575.00
3889 3746 520.69
215 4595 531.59
4495 3747 659.20
2991 189 323.34
3396 3200 692.52
1503 2708 628.10
2266 3347 508.18
650 4187 505.22
871 533 284.76
1571 892 761.95
1023 172 246.00
3128 2975 308.23
945 834 845.94
4549 1569 627.35
383 2345 621.04
2802 624 576.03
1091 4369 561.23
1572 1938 614.05
3117 4563 442.87
2128 2865 191.64
4115 3631 730.33
1926 1381 412.26
3330 2576 575.19
1920 554 514.39
3109 3492 75.64
1446 4133 362.49
16 926 161.11
3460 961 858.63
3112 4362 365.69
3882 4847 425.54
1707 1684 715.92
472 4151 337.83
1054 2044 494.78
1089 523 667.08
2959 4569 339.61
4740 2074 555.79
4553 1666 839.61
4807 2883 245.46
4242 1727 830.24
4789 3704 478.43
1571 1235 856.48
4189 1587 502.30
2161 4001 83.29
2548 274 279.06
3363 1430 420.12
121 71 960.15
4467 1945 382.03
574 1873 454.12
3989 3015 782.43
3748 3300 263.84
2585 3488 509.66
374 2138 213.55
1507 181 927.16
1373 2101 540.07
3261 1163 585.95
2157 4832 270.33
3750 1346 1117.99
1420 2264 346.88
348 320 346.44
3890 63 536.35
3103 363 714.08
134 3922 165.15
2309 2060 965.13
2147 2650 453.65
76 2247 320.00
951 4013 674.76
2087 2677 737.55
1151 3594 511.00
4211 3876 380.16
2048 2472 731.29
1391 4205 587.58
3656 142 565.54
1904 76 514.05
2406 2252 78.41
1749 2648 637.45
3667 1204 923.25
3011 154 481.46
126 320 805.71
2214 2273 649.96
4323 3642 968.76
4520 274 663.87
2655 1607 317.80
4303 158 892.24
1554 3514 560.21
4035 3602 334.64
2338 426 303.94
2807 995 467.38
568 4711 940.25
2423 4326 732.03
3315 4172 223.43
1974 1983 131.13
376 1338 419.42
3489 1854 813.07
3010 703 545.41
479 2333 497.06
4346 1351 256.83
3959 3353 749.08
4311 3263 385.15
3512 865 761.07
3129 2547 378.98
819 468 525.60
2973 4978 55.47
2815 4894 752.71
4690 238 315.69
572 4357 976.17
763 3899 557.82
2692 2491 824.89
237 1181 459.55
4346 3247 150.99
3237 1177 96.01
1933 3935 218.55
2529 892 733.54
2288 3192 860.14
507 800 602.74
409 4989 288.76
3347 1228 261.88
1809 2673 717.05
1206 4624 158.78
2567 2248 205.41
1214 3139 588.10
2958 1977 214.44
3390 650 815.91
4469 4979 770.76
3184 167 718.46
3227 1421 827.48
2696 1512 436.06
356 1577 492.16
3756 3996 476.37
4769 616 209.15
4797 178 668.51
605 3144 342.81
2758 2414 390.29
817 3965 169.17
3390 4736 613.86
2565 4604 590.12
4228 523 788.73
1582 2618 742.72
2526 2403 368.32
2598 2062 668.60
3922 2177 484.29
3483 1618 573.68
41 191 168.22
3196 3797 839.74
539 4317 754.30
4413 336 644.77
848 1370 601.60
3481 3606 563.10
3784 650 532.11
3923 2174 486.84
1739 2841 585.77
1779 967 335.54
3364 4713 502.08
4937 2242 542.89
3468 2535 221.82
4304 2390 954.20
1064 4139 565.84
360 1105 289.87
682 3556 285.78
1255 1222 376.52
4226 2020 858.81
1558 74 392.41
3391 1391 891.19
32 3527 445.38
3394 3956 275.48
2054 133 575.68
1797 185 821.99
1100 1513 842.70
4898 2389 304.01
3756 3366 199.25
4925 4412 395.55
756 2341 632.68
3552 1116 292.32
4799 4234 694.86
1025 2406 602.14
456 1603 716.62
4426 3367 283.53
1677 2817 37.01
4758 3061 882.52
2697 4504 6.40
3369 4751 705.25
4637 166 268.48
4936 2089 674.79
3032 4834 755.87
4479 3140 723.83
4552 756 502.45
2552 1660 82.01
3097 1104 873.09
4128 4248 101.43
1691 1505 349.05
1654 3499 853.76
3108 1081 370.71
1866 1137 184.46
250 2977 439.48
4199 2947 584.47
2481 2568 513.57
4050 3471 746.24
4087 3986 128.84
560 3471 513.24
172 39 400.82
1611 4724 315.06
795 4163 582.04
2736 245 303.60
1620 1865 263.94
845 3311 494.73
4722 2500 498.89
3162 2831 554.66
4933 1381 42.43
320 183 170.43
710 871 496.08
4483 3191 183.21
3440 3533 482.17
3014 3879 412.25
3872 3575 855.11
2350 4044 493.09
4966 3961 374.10
121 2114 486.86
4476 2857 757.67
2359 1096 354.27
1074 3204 176.78
759 797 590.47
2056 3922 602.44
4980 1989 120.97
1655 1652 539.63
3525 2365 499.49
2524 4360 231.81
1908 2316 716.38
2893 4923 947.33
2547 1765 959.90
3498 4897 761.57
2162 4816 296.12
210 2283 724.43
1930 4686 989.80
1492 4289 456.81
2135 2567 258.21
3846 4246 663.43
4716 2254 738.13
3168 1048 131.52
4244 4823 163.86
4052 4121 810.49
3540 1576 339.37
3481 449 777.19
244 2726 613.18
372 2791 495.94
844 222 349.78
2688 4358 583.79
38 4250 965.62
1641 1969 549.75
289 4485 201.04
2610 2424 494.29
2052 2808 498.96
1670 3120 157.20
63 1191 583.32
520 659 392.07
2366 4573 422.75
4780 907 190.92
2501 4613 347.05
1356 2746 229.11
3691 3080 318.31
537 887 489.18
3302 4578 508.34
1597 3340 922.47
3828 3238 561.41
309 4117 802.52
2724 4272 346.39
2893 1128 444.93
2080 916 448.17
601 2143 804.72
2107 2473 579.97
2802 825 370.20
2046 3934 423.29
3084 4548 743.88
4899 4440 730.41
2294 4943 627.92
3872 4183 507.99
2182 2174 5.39
3761 3780 360.01
515 2590 556.04
3370 2176 289.56
3059 1094 206.93
1448 953 580.51
3575 4881 401.89
1869 528 399.64
2024 328 954.67
3001 1179 424.72
2505 1400 199.72
113 590 650.29
948 1365 854.48
1382 4594 193.54
2660 255 250.28
3777 4842 884.77
2429 2539 489.05
3622 4296 744.95
1481 1993 630.76
2825 4540 546.97
4439 625 251.77
1845 4366 378.98
506 66 99.48
4894 3883 635.93
394 4248 34.99
62 4252 533.84
648 1527 728.23
4842 2948 628.99
4244 1224 401.20
2542 1904 441.66
2831 2671 409.59
1747 1613 351.54
1562 1721 323.22
2261 3043 352.60
66 86 621.03
3936 858 505.67
2064 781 672.86
224 3922 109.88
848 1471 132.40
2805 2594 622.90
719 4219 283.79
1846 2719 320.03
747 3040 490.38
667 4991 757.13
617 3209 519.51
1896 3448 380.01
2232 4995 233.79
1413 3795 884.19
1716 3675 512.80
1838 3135 333.14
113 2126 438.83
3993 2177 605.05
2908 569 208.85
2452 108 712.97
2040 257 603.19
4054 4111 65.97
829 901 339.24
1830 1576 833.37
3941 2497 460.48
2919 910 451.66
2058 1167 405.74
4359 4291 286.32
2514 772 604.93
3086 583 274.96
799 1276 1059.36
3718 913 681.66
3403 2711 413.19
4442 2663 229.11
3280 1894 794.55
4123 1673 443.36
3504 3177 871.20
784 4333 128.41
4078 3967 531.15
909 4372 932.93
2816 180 260.42
282 4875 673.11
1348 993 607.83
518 214 838.16
3118 4956 767.08
797 3917 192.63
1232 4515 523.32
4830 987 871.66
2226 4273 268.26
2 1859 329.24
2519 4125 513.64
4884 1023 521.61
2303 668 507.40
356 2733 350.63
987 2617 697.04
3457 3804 659.06
2798 92 527.57
31 498 553.43
2437 549 839.74
712 555 538.31
505 1510 297.06
4473 3089 199.60
2377 655 76.22
429 956 651.07
1280 1783 468.62
2815 3800 841.95
909 2699 753.20
4823 4564 553.97
4719 1532 174.35
3649 2059 545.08
4149 3459 944.07
863 3299 383.11
3551 2246 412.02
149 988 132.44
2795 2214 180.56
2896 4652 720.57
76 2369 278.01
2741 2453 683.49
4376 4522 454.37
3409 657 600.27
1306 2576 352.01
4457 2215 813.09
1627 632 1059.43
3131 2699 916.49
2164 1780 510.08
4758 1314 865.40
1591 1973 424.38
965 142 414.95
4219 1115 726.99
2483 3366 424.99
3329 379 506.87
3018 3405 309.97
4100 759 393.50
858 3476 505.54
282 620 750.18
4133 1588 918.49
3196 4942 538.16
155 4824 575.15
575 4638 422.66
2523 4091 343.53
1418 3633 811.52
1757 3010 925.11
606 2723 292.14
4504 1177 241.62
190 1987 454.90
4543 4871 393.24
3718 2561 122.33
3276 2818 857.34
4672 486 770.32
2647 4954 344.06
2458 3132 290.59
2894 655 698.92
4427 4401 968.28
1831 1354 573.06
4039 706 992.36
445 1810 457.23
691 2203 529.37
1172 1297 608.48
1278 676 704.68
3826 1468 849.14
4016 3369 864.43
1339 4086 415.90
930 967 674.20
3257 602 883.95
2805 904 259.68
1909 264 632.05
388 1155 642.15
2271 4815 203.60
557 454 635.19
1169 4596 957.12
2512 1615 998.64
2758 3203 450.39
170 3930 653.51
4500 2800 546.73
959 3326 792.46
620 4975 1048.98
3047 3311 323.07
4061 3977 530.21
4278 2318 627.27
931 3435 449.21
4574 4192 683.02
51 4963 591.92
348 3674 190.16
4778 2257 565.53
4128 2300 523.68
3205 1640 607.59
3915 964 449.72
1195 437 384.66
1246 695 473.02
3237 2205 452.44
373 3857 441.37
2180 4772 726.88
3520 2594 398.34
3749 4150 777.50
1264 1033 796.44
2585 2191 252.94
1577 3989 234.14
2154 1925 9.90
2663 3284 109.13
534 3144 1036.50
584 3740 247.49
1136 851 1136.35
1056 2332 338.09
2640 2302 277.85
4379 877 489.31
4508 1105 638.78
1086 3040 59.64
877 4606 493.34
1986 979 675.02
3756 4603 337.83
3364 2694 317.53
1794 4941 916.83
1683 300 238.01
